chr1	21860	21960
chr1	193320	194040
chr1	194080	194940
chr1	201860	201960
chr1	202800	203160
chr1	215800	215960
chr1	216180	216260
chr1	217060	217800
chr1	249460	249980
chr1	393600	393940
chr1	452280	452980
chr1	475240	475380
chr1	475580	475920
chr1	476040	476540
chr1	487820	488540
chr1	508620	509220
chr1	511340	511940
chr1	512000	512360
chr1	555380	556500
chr1	671840	672140
chr1	766440	766800
chr1	766900	767300
chr1	767580	768240
chr1	899660	900100
chr1	900340	901000
chr1	945700	946060
chr1	1006000	1006320
chr1	1313240	1313520
chr1	1313820	1314480
chr1	1323600	1324160
chr1	1331500	1331740
chr1	1332000	1332180
chr1	1332340	1332480
chr1	1332640	1333060
chr1	1495400	1495980
chr1	1507740	1507980
chr1	1540440	1540820
chr1	1566400	1566900
chr1	1594760	1595520
chr1	1694020	1694500
chr1	1694760	1694860
chr1	1695720	1695900
chr1	1705860	1706120
chr1	1716840	1717900
chr1	1721240	1722680
chr1	1725820	1727040
chr1	1730000	1730240
chr1	1739900	1741300
chr1	1741660	1741960
chr1	1742000	1743400
chr1	1749760	1750200
chr1	1751300	1751340
chr1	1753640	1754000
chr1	1774840	1775280
chr1	1775320	1775480
chr1	1783520	1784540
chr1	1793240	1795960
chr1	1807800	1809180
chr1	1820000	1820500
chr1	1931480	1932180
chr1	1932380	1932580
chr1	1953920	1954140
chr1	1973280	1973520
chr1	1976760	1977880
chr1	1978020	1978600
chr1	1978740	1979080
chr1	1995400	1995520
chr1	1995820	1996320
chr1	1996760	1996880
chr1	2006000	2006840
chr1	2007180	2007300
chr1	2093760	2093860
chr1	2094000	2094320
chr1	2094420	2094620
chr1	2094880	2095040
chr1	2095420	2095660
chr1	2202800	2203280
chr1	2203640	2203860
chr1	2257500	2257980
chr1	2261400	2261500
chr1	2261940	2262660
chr1	2264740	2265140
chr1	2328020	2328820
chr1	2532980	2533060
chr1	2533100	2533780
chr1	2533840	2533960
chr1	2535300	2535940
chr1	2544000	2544840
chr1	2544940	2545180
chr1	2545440	2545680
chr1	2547160	2547500
chr1	2547580	2547960
chr1	2555720	2555800
chr1	2555960	2556080
chr1	2578000	2578540
chr1	2579640	2579940
chr1	2608160	2608260
chr1	2609520	2610120
chr1	2622000	2623200
chr1	2631600	2632040
chr1	2633320	2633420
chr1	2633500	2633520
chr1	2633620	2633780
chr1	2642740	2643300
chr1	2643380	2644160
chr1	2812000	2812540
chr1	2828000	2828540
chr1	2828600	2828900
chr1	2882060	2882180
chr1	2973080	2973680
chr1	2973760	2973960
chr1	2974200	2974760
chr1	2980240	2981060
chr1	2998980	2999560
chr1	3054300	3054660
chr1	3055720	3055920
chr1	3105780	3106220
chr1	3106340	3106560
chr1	3107420	3107580
chr1	3107880	3108240
chr1	3108380	3108540
chr1	3119800	3120000
chr1	3195000	3195920
chr1	3303200	3303960
chr1	3321960	3322440
chr1	3418120	3418640
chr1	3418660	3418820
chr1	3455000	3455660
chr1	3464760	3465200
chr1	3772000	3772620
chr1	3912820	3912960
chr1	3913380	3913980
chr1	3914040	3914120
chr1	3914220	3914520
chr1	4372940	4373160
chr1	4382360	4383320
chr1	4888840	4888960
chr1	4889700	4890340
chr1	4891780	4891880
chr1	4891940	4892920
chr1	4893080	4893740
chr1	4898320	4899300
chr1	4901980	4902100
chr1	4902280	4902620
chr1	4916280	4917120
chr1	4925460	4926040
chr1	4941500	4942000
chr1	4946900	4947240
chr1	4947440	4947820
chr1	4948140	4948500
chr1	4948620	4949840
chr1	4953280	4953920
chr1	5016200	5017200
chr1	6105920	6106260
chr1	6250360	6250960
chr1	6408940	6409880
chr1	6409920	6410100
chr1	6410320	6410520
chr1	6724020	6724320
chr1	6724400	6724620
chr1	6725560	6726020
chr1	6872920	6873400
chr1	6877820	6877880
chr1	6878140	6878660
chr1	6961700	6962240
chr1	6971960	6972560
chr1	7057080	7057960
chr1	7068560	7068700
chr1	7070000	7071480
chr1	7072320	7072660
chr1	7073200	7073220
chr1	7073460	7073640
chr1	7189120	7189140
chr1	7189360	7189700
chr1	7331760	7331780
chr1	7376660	7376840
chr1	7376900	7377160
chr1	7419480	7420540
chr1	7420600	7420860
chr1	7421020	7421220
chr1	7431820	7432040
chr1	7453760	7454040
chr1	7454360	7454440
chr1	7459460	7459940
chr1	7460000	7460360
chr1	7461720	7461960
chr1	7915120	7915340
chr1	8106000	8106140
chr1	8106200	8107500
chr1	8133500	8134000
chr1	8160760	8161660
chr1	8194240	8194480
chr1	8195680	8196020
chr1	8206380	8206440
chr1	8209100	8210000
chr1	8347500	8348000
chr1	8362540	8362940
chr1	8404000	8404160
chr1	8404240	8405180
chr1	8405740	8405800
chr1	8406720	8406960
chr1	8423540	8423640
chr1	8423980	8424020
chr1	8424140	8424520
chr1	8567460	8567920
chr1	8567960	8568580
chr1	8572940	8573020
chr1	8573220	8574240
chr1	8594980	8595640
chr1	8598860	8599100
chr1	8610000	8610120
chr1	8634760	8634920
chr1	8635060	8636020
chr1	8657940	8658300
chr1	8892000	8892340
chr1	9036700	9037000
chr1	9037700	9037800
chr1	9048080	9048100
chr1	9048160	9048720
chr1	9048880	9049140
chr1	9049300	9049860
chr1	9091220	9091320
chr1	9091820	9092040
chr1	9092440	9092680
chr1	9092900	9093100
chr1	9093640	9093960
chr1	9093980	9094160
chr1	9100620	9100680
chr1	9100840	9101480
chr1	9105000	9105820
chr1	9105860	9106160
chr1	9106440	9106600
chr1	9106860	9106960
chr1	9107640	9107980
chr1	9130540	9131060
chr1	9149540	9149900
chr1	9150140	9150840
chr1	9150940	9151120
chr1	9218280	9219320
chr1	9219620	9219640
chr1	9219820	9220080
chr1	9236460	9236480
chr1	9236720	9237460
chr1	9237560	9238000
chr1	9274020	9274280
chr1	9275540	9275700
chr1	9275860	9275960
chr1	9307980	9309740
chr1	9309920	9310880
chr1	9406260	9407400
chr1	9440100	9440660
chr1	9496000	9496440
chr1	9535660	9535820
chr1	9536000	9536380
chr1	9537300	9537800
chr1	9576440	9576580
chr1	9576720	9577980
chr1	9578240	9578320
chr1	9586860	9587500
chr1	9587600	9588040
chr1	9594060	9595400
chr1	9605940	9606160
chr1	9618740	9620000
chr1	9647640	9648240
chr1	9668000	9668300
chr1	9730400	9730740
chr1	9761380	9762000
chr1	9765280	9766400
chr1	9856700	9857220
chr1	9881100	9882600
chr1	10026260	10026800
chr1	10106480	10106920
chr1	10107040	10107160
chr1	10153580	10153740
chr1	10153940	10154140
chr1	10204500	10205140
chr1	10228000	10228540
chr1	10354000	10354640
chr1	10637460	10638040
chr1	10973580	10973720
chr1	10973840	10974880
chr1	11229540	11230000
chr1	11565460	11566000
chr1	11782140	11782860
chr1	11782900	11783060
chr1	11784620	11784720
chr1	11793580	11794160
chr1	11885440	11885540
chr1	11885740	11887700
chr1	11887720	11887780
chr1	12094140	12094540
chr1	12095060	12095360
chr1	12095420	12095460
chr1	12095520	12095560
chr1	12095980	12096080
chr1	12101520	12101700
chr1	12102000	12102140
chr1	12102340	12102740
chr1	12264000	12264160
chr1	12279540	12280240
chr1	12316720	12316800
chr1	12316880	12317400
chr1	12325820	12326580
chr1	12438980	12439860
chr1	12440300	12440580
chr1	12530000	12530100
chr1	12530940	12531120
chr1	12531340	12531640
chr1	12531840	12532040
chr1	13341240	13341640
chr1	13666000	13666240
chr1	13667820	13668040
chr1	13768440	13768780
chr1	13935720	13936480
chr1	13945100	13945760
chr1	13956000	13956400
chr1	13956580	13956960
chr1	14018420	14018960
chr1	14030000	14030700
chr1	14032840	14033200
chr1	14213900	14214780
chr1	14220740	14221220
chr1	14254400	14254540
chr1	14255600	14256960
chr1	14489420	14490000
chr1	14521300	14521680
chr1	14521860	14521980
chr1	14525880	14526260
chr1	14589440	14589820
chr1	14611860	14612440
chr1	14638340	14638980
chr1	14753700	14754340
chr1	14799860	14800040
chr1	14800180	14800660
chr1	15015840	15015980
chr1	15016080	15016140
chr1	15016920	15017000
chr1	15017240	15017400
chr1	15034920	15035720
chr1	15114820	15115660
chr1	15330000	15330380
chr1	15409620	15410020
chr1	15410700	15410800
chr1	15649000	15649640
chr1	15649680	15650240
chr1	15650440	15650660
chr1	15690440	15690960
chr1	15692800	15692940
chr1	15693780	15693860
chr1	15765400	15765980
chr1	15766000	15766180
chr1	15772580	15772740
chr1	15774400	15774800
chr1	15775000	15775980
chr1	15949200	15950660
chr1	15986940	15987740
chr1	15987780	15987940
chr1	16022700	16022960
chr1	16023140	16023320
chr1	16023500	16023620
chr1	16023980	16024060
chr1	16099940	16100100
chr1	16100420	16100700
chr1	16117260	16117400
chr1	16118280	16118440
chr1	16118740	16119840
chr1	16127540	16127840
chr1	16128020	16128220
chr1	16327980	16328660
chr1	16329020	16329100
chr1	16514980	16515900
chr1	16642520	16643240
chr1	16853120	16853340
chr1	16853520	16855200
chr1	17136560	17138000
chr1	17302480	17303000
chr1	17331460	17331920
chr1	17332740	17332980
chr1	17335860	17336120
chr1	17347180	17348400
chr1	17350360	17350420
chr1	17350700	17352520
chr1	17400880	17401760
chr1	17401880	17402380
chr1	17425960	17426180
chr1	17426280	17427260
chr1	17450680	17451420
chr1	17456180	17456740
chr1	17456940	17457100
chr1	17503840	17504260
chr1	17507840	17508140
chr1	17508520	17508800
chr1	17508840	17509300
chr1	17509620	17509980
chr1	17679520	17679920
chr1	17926320	17927040
chr1	18195520	18195860
chr1	18195880	18195920
chr1	18196000	18196340
chr1	18199440	18199480
chr1	18288020	18288180
chr1	18288440	18288500
chr1	18288640	18290000
chr1	18514000	18514420
chr1	18827480	18828440
chr1	18845560	18845760
chr1	19095500	19096000
chr1	19711900	19712060
chr1	19712220	19712340
chr1	20583080	20583300
chr1	20583400	20583560
chr1	20589880	20590400
chr1	20620000	20620300
chr1	20982040	20982880
chr1	20985120	20985400
chr1	20985560	20986760
chr1	20989820	20989920
chr1	20990040	20990640
chr1	21035940	21036300
chr1	21046240	21046320
chr1	21046500	21048000
chr1	21154020	21154440
chr1	21158160	21158380
chr1	21158620	21160000
chr1	21265360	21265980
chr1	21266020	21266060
chr1	21521880	21522140
chr1	21722080	21723220
chr1	21802000	21802400
chr1	21995680	21996380
chr1	22075940	22076040
chr1	22144140	22144680
chr1	22210920	22211000
chr1	22211060	22211720
chr1	22211880	22211980
chr1	22300320	22301160
chr1	22313940	22314840
